Object ID,CNN ID,Street Name,Street Type,Supervisor District,Layer Input,Collection Method,Parking Supply,Year,Last Edited Date,Geom
5017,10497000,PINO,ALY,04,PAPER,FIELD,35,2013,,"LINESTRING (-122.49470629204527 37.76092556015016, -122.49468042540532 37.760557280234444, -122.49465801778125 37.76048489646198, -122.49455771999581 37.75905683511693)"
5018,9006000,MIDDLE WEST,DR,01,PARKS,FIELD,121,2010,,"LINESTRING (-122.48542425871972 37.76836028976014, -122.48570972670643 37.768326304636155, -122.4863242346233 37.76825675090969, -122.48674439334658 37.76819819249704, -122.48726148499779 37.76812512880742, -122.4875940931279 37.76806804244233, -122.48798127232237 37.76798944432822, -122.48834230622009 37.76790356330083, -122.4886702228754 37.76779250249005, -122.48900505238666 37.76766189082318, -122.49006191338707 37.767187314010116, -122.49112898736458 37.7666956964674, -122.49160121969639 37.76652298918486, -122.49239480210649 37.76623674381032, -122.49263002131522 37.76617894414656, -122.49292725247562 37.76614933426065)"
5019,8426000,LOCUST,ST,02,PAPER,FIELD,19,2013,,"LINESTRING (-122.45177117783112 37.78662450401477, -122.45178521730303 37.78650090423413, -122.45172078465767 37.786208644711415)"
5020,8614000,MADRONE,AVE,07,STREETS,FIELD,42,2013,,"LINESTRING (-122.46687271572894 37.74349580010198, -122.4668591033062 37.743354433891916, -122.4675952541127 37.741623043807664, -122.46764375303665 37.74150802709556)"
5021,11588101,SANTA RITA,AVE,07,STREETS,FIELD,20,2013,,"LINESTRING (-122.46439050136861 37.74779492701125, -122.46437476124798 37.747718121559465, -122.46441616531645 37.74755541442564, -122.4644473490639 37.747320430414966, -122.46442721471055 37.74714069656026, -122.46448348154898 37.746965782280526, -122.4645906772281 37.746872106612116, -122.46459790624664 37.74680348444044)"
5022,11588201,SANTA RITA,AVE,07,STREETS,FIELD,5555,2010,,"LINESTRING (-122.46439050136861 37.74779492701125, -122.46444078279319 37.747736000902954, -122.46448461524132 37.74756375068559, -122.46451684552996 37.74732087966024, -122.46449716403771 37.747145187494716, -122.46454630214932 37.74699243072132, -122.46464847383 37.746901995767935, -122.46472734010064 37.746878961209035)"
5023,11496101,SAN MARCOS,AVE,07,STREETS,FIELD,20,2013,,"LINESTRING (-122.46562889325733 37.74678491179815, -122.46572364128379 37.746763097778285, -122.46604212494556 37.74659385879676, -122.4662021073896 37.74649210547567, -122.46620274286515 37.74649171545419, -122.46620339467611 37.74649134228353, -122.46620406057737 37.746490986902344, -122.46620474165583 37.746490647490106, -122.46620543573786 37.74649032768794, -122.46620614391026 37.746490025675364, -122.46620686392791 37.74648974239095, -122.4662075946802 37.7464894787545, -122.4662083373016 37.746489234747074, -122.46620908836482 37.746489009524666, -122.4662098490521 37.74648880486998, -122.46638736110637 37.7464435940421, -122.46638809079057 37.74644341874301, -122.46638882775834 37.74644326134699, -122.4663895708991 37.74644312277381, -122.46639031903067 37.74644300124073, -122.46639107109011 37.746442899469216, -122.46639182821201 37.74644281744029, -122.46639258694513 37.74644275340907, -122.46639334844778 37.746442708257526, -122.46639411045115 37.746442682023435, -122.46639487413726 37.74644267648962, -122.46639563716579 37.746442688991365, -122.46639639842599 37.746442720448485, -122.4666096324415 37.746454250414985, -122.46661012698321 37.7464542818158, -122.46698892838326 37.74648096702664, -122.4672005960006 37.7464660763401, -122.4673953525012 37.74647167322228)"
5024,2063000,48TH,AVE,01,PAPER,FIELD,2,2013,,"LINESTRING (-122.50917255880931 37.77610539889344, -122.50910518205308 37.77518175890883)"
5025,12071000,STANFORD HEIGHTS,AVE,07,STREETS,FIELD,37,2013,,"LINESTRING (-122.45000591300311 37.73584592947897, -122.4499827232759 37.73592588913608, -122.45001480835577 37.736260987693704, -122.44996872977701 37.73634896137161, -122.44937151034217 37.736636968552844, -122.44921023629101 37.73679457150797)"
5026,10617201,PORTOLA,DR,07,STREETS,FIELD,24,2010,,"LINESTRING (-122.45421811822264 37.74398959991005, -122.45437770450202 37.74396098336125, -122.45478290703457 37.743625697363214, -122.45515338115257 37.74326397988278, -122.45529746037819 37.74313556485456, -122.45528429156244 37.74305360386013)"
5027,7998201,LAGUNA HONDA,BLVD,07,STREETS,FIELD,0,2013,,"LINESTRING (-122.45591836938901 37.7434873885562, -122.45586281627092 37.74340598604299, -122.45542122081233 37.743103882334665, -122.45528429156244 37.74305360386013)"
5028,11113000,ROCKWOOD,CT,07,STREETS,FIELD,35,2013,,"LINESTRING (-122.4569761224459 37.74337537117394, -122.45703730198056 37.743123145399366, -122.4571606072256 37.7428782024622, -122.45730262846675 37.74269318759886, -122.45755159984897 37.74294360594848, -122.45767656875505 37.74304063085062, -122.45800986276605 37.743239124355576, -122.45818015234602 37.7433150062246)"
5029,15113000,MASON,ST,02,Parks_NPS_Presid,FIELD,13,2013,,"LINESTRING (-122.46748578138485 37.80366921503858, -122.46554439158248 37.80335346834926, -122.46158078609226 37.80289890928598, -122.46117976201953 37.80286195178078, -122.46103253245272 37.802867707598296, -122.4608692987987 37.80289908519378, -122.46068878202068 37.80296051814041, -122.4605339489969 37.803046880582556, -122.46042395107118 37.80312952978444, -122.46021316243639 37.80330832651901, -122.46007092456283 37.80339778645371, -122.45993076745873 37.803460751786226, -122.4597664892268 37.80350537690593, -122.45952813707842 37.803554862733506, -122.45769780908216 37.80378632950824)"
5030,13186201,VASQUEZ,AVE,07,STREETS,FIELD,16,2013,,"LINESTRING (-122.46104463268118 37.743840594313, -122.46119931233372 37.7437935776114, -122.46171720145118 37.743381159627894, -122.46194203639074 37.743204527836056, -122.46207112261764 37.74316269818576)"
5031,13186101,VASQUEZ,AVE,07,STREETS,FIELD,5,2013,,"LINESTRING (-122.46104463268118 37.743840594313, -122.46114065037567 37.74374632188384, -122.46165304235802 37.74333890647487, -122.4617165876358 37.74326527157241, -122.46175418682148 37.74319178380797, -122.46176101277442 37.743111592206425, -122.46174320251666 37.74301762087927, -122.46168501673073 37.7429425662393, -122.46145726184061 37.74278109806976, -122.46134549662719 37.742666496913735)"
5074,7985000,LAGUNA,ST,02,STREETS,FIELD,26,2011,,"LINESTRING (-122.43151091926146 37.80238124177182, -122.43169258924512 37.8032716822932)"
5032,7806001,KENSINGTON,WAY,07,STREETS,FIELD,29,2013,,"LINESTRING (-122.45985316501155 37.74106606348908, -122.46070289281425 37.74200264720682, -122.4610263393635 37.74235916923061, -122.46124674620818 37.74258940815928, -122.46134549662719 37.742666496913735)"
5033,7807101,KENSINGTON,WAY,07,STREETS,FIELD,11,2013,,"LINESTRING (-122.46198848043855 37.742962063347626, -122.46278731250102 37.743309688311804, -122.46287322561483 37.74338856049707)"
5034,7806002,KENSINGTON,WAY,07,STREETS,FIELD,8,2013,,"LINESTRING (-122.46134549662719 37.742666496913735, -122.46198848043855 37.742962063347626)"
5035,10524000,PLYMOUTH,AVE,07,STREETS,FIELD,3,2010,,"LINESTRING (-122.45656266250364 37.72542424515276, -122.45660655383996 37.72551746785376, -122.45670695744442 37.72555754982617, -122.45679664669933 37.72556069873614, -122.45693655094564 37.72549972980188)"
5036,1837000,37TH,AVE,04,STREETS,FIELD,57,2012,,"LINESTRING (-122.49512243728847 37.74407320346045, -122.49499271292316 37.74220573114286)"
5037,1878000,39TH,AVE,04,STREETS,FIELD,38,2012,,"LINESTRING (-122.49726140557763 37.74397892931709, -122.49712961767327 37.74210913575262)"
5038,1943000,42ND,AVE,04,STREETS,FIELD,38,2012,,"LINESTRING (-122.50047745815246 37.743837108374045, -122.50034564161729 37.741963686388)"
5039,9698000,NORTH POINT,ST,02,STREETS,FIELD,38,2013,,"LINESTRING (-122.43188742341714 37.804249554484024, -122.43353792592212 37.80403840087249)"
5040,7987000,LAGUNA,ST,02,STREETS,FIELD,0,2013,,"LINESTRING (-122.43188742341714 37.804249554484024, -122.43206234269874 37.805127455405405, -122.43210393772748 37.80520449113836)"
5041,7986000,LAGUNA,ST,02,STREETS,FIELD,0,2010,,"LINESTRING (-122.43169258924512 37.8032716822932, -122.43188742341714 37.804249554484024)"
5042,8701000,MARINA,BLVD,02,STREETS,FIELD,27,2013,,"LINESTRING (-122.43210393772748 37.80520449113836, -122.43220615785341 37.80521059662517, -122.43368037710634 37.8050201996443, -122.4338111659739 37.8050482332181)"
5043,13565000,WEBSTER,ST,02,STREETS,FIELD,5,2010,,"LINESTRING (-122.43555841864077 37.80569393692967, -122.43565967871645 37.80619638161683)"
5044,13564000,WEBSTER,ST,02,STREETS,FIELD,19,2013,,"LINESTRING (-122.43537060893499 37.80476200615436, -122.43555841864077 37.80569393692967)"
5045,13563000,WEBSTER,ST,02,STREETS,FIELD,16,2010,,"LINESTRING (-122.43518238516229 37.80382799637664, -122.43537060893499 37.80476200615436)"
5046,3356000,BUCHANAN,ST,02,STREETS,FIELD,22,2013,,"LINESTRING (-122.43334117690326 37.803061830424426, -122.43353792592212 37.80403840087249)"
5047,3357000,BUCHANAN,ST,02,STREETS,FIELD,20,2010,,"LINESTRING (-122.43353792592212 37.80403840087249, -122.43372649847828 37.80497436733166, -122.4338111659739 37.8050482332181)"
5048,2790000,BAY,ST,02,STREETS,FIELD,32,2013,,"LINESTRING (-122.43334117690326 37.803061830424426, -122.43498579643179 37.80285246025374)"
5049,2789000,BAY,ST,02,STREETS,FIELD,37,2013,,"LINESTRING (-122.43169258924512 37.8032716822932, -122.43334117690326 37.803061830424426)"
5050,13562000,WEBSTER,ST,02,STREETS,FIELD,15,2010,,"LINESTRING (-122.43498579643179 37.80285246025374, -122.43518238516229 37.80382799637664)"
5051,9699000,NORTH POINT,ST,02,STREETS,FIELD,24,2013,,"LINESTRING (-122.43353792592212 37.80403840087249, -122.43518238516229 37.80382799637664)"
5052,2849000,BEACH,ST,02,STREETS,FIELD,28,2013,,"LINESTRING (-122.4338111659739 37.8050482332181, -122.43391171460154 37.80498136348893, -122.43409532118248 37.8049217778251, -122.43537060893499 37.80476200615436)"
5053,8702201,MARINA,BLVD,02,STREETS,FIELD,0,2013,,"LINESTRING (-122.4338111659739 37.8050482332181, -122.43390323075963 37.80514182520865, -122.43538402432225 37.80607787432585, -122.43565967871645 37.80619638161683)"
5054,8702101,MARINA,BLVD,02,STREETS,FIELD,16,2013,,"LINESTRING (-122.4338111659739 37.8050482332181, -122.43397876134543 37.80505329400636, -122.43547110310844 37.805996642659515, -122.43565967871645 37.80619638161683)"
5055,13524002,WEBSTER,ST,05,STREETS,FIELD,10,2010,,"LINESTRING (-122.42891161657548 37.772798286026806, -122.42900326806073 37.77325274392785)"
5056,13524001,WEBSTER,ST,05,STREETS,FIELD,11,2010,,"LINESTRING (-122.42881531816042 37.77232079049029, -122.42891161657548 37.772798286026806)"
5057,3325002,BUCHANAN,ST,05,STREETS,FIELD,8,2010,,"LINESTRING (-122.42727361576797 37.77300663780171, -122.42737065186267 37.77346040584691)"
5058,3325001,BUCHANAN,ST,05,STREETS,FIELD,12,2010,,"LINESTRING (-122.42717166156555 37.772529860824015, -122.42727361576797 37.77300663780171)"
5059,19967000,ROSE,ST,05,PRIVATE,FIELD,17,2010,,"LINESTRING (-122.42727361576797 37.77300663780171, -122.42891161657548 37.772798286026806)"
5060,2785002,BAY,ST,02,STREETS,FIELD,17,2013,,"LINESTRING (-122.42544267839762 37.804110086842066, -122.42676876238592 37.803941364318646)"
5061,5510002,FILBERT,ST,03,STREETS,FIELD,34,2013,,"LINESTRING (-122.41631956898811 37.80050657496355, -122.41760019295205 37.80034573729908)"
5062,6444001,GREEN,ST,03,STREETS,FIELD,7,2013,,"LINESTRING (-122.40425363237222 37.80010923629908, -122.40493718159199 37.800021981160334)"
5063,2786000,BAY,ST,02,STREETS,FIELD,28,2011,,"LINESTRING (-122.42676876238592 37.803941364318646, -122.42841349348751 37.803732075610974)"
5064,6352000,GOUGH,ST,02,STREETS,FIELD,12,2011,,"LINESTRING (-122.42822352630341 37.802795636835, -122.42841349348751 37.803732075610974)"
5065,2787000,BAY,ST,02,STREETS,FIELD,34,2011,,"LINESTRING (-122.42841349348751 37.803732075610974, -122.43005821761115 37.803522764824116)"
5066,13173101,VAN NESS,AVE,02,STREETS,FIELD,0,2013,,"LINESTRING (-122.42512274045556 37.80415079249372, -122.42524417417505 37.80423095309103, -122.42539537578132 37.80497642983516, -122.4253117835817 37.80508284900352)"
5067,13173201,VAN NESS,AVE,02,STREETS,FIELD,7,2012,,"LINESTRING (-122.42512274045556 37.80415079249372, -122.42503911601953 37.80425704259201, -122.42519033661259 37.80500262829958, -122.4253117835817 37.80508284900352)"
5068,13172101,VAN NESS,AVE,02,STREETS,FIELD,8,2013,,"LINESTRING (-122.42493202327604 37.80321045372963, -122.4250550427033 37.803298439098484, -122.42520385488112 37.804032162777, -122.42512274045556 37.80415079249372)"
5069,5841000,FRANKLIN,ST,02,STREETS,FIELD,15,2011,,"LINESTRING (-122.42657842072168 37.80300297554565, -122.42676876238592 37.803941364318646)"
5070,13172201,VAN NESS,AVE,02,STREETS,FIELD,13,2012,,"LINESTRING (-122.42493202327604 37.80321045372963, -122.42484998603791 37.80332453279792, -122.425000425244 37.804066281584944, -122.42512274045556 37.80415079249372)"
5071,3355000,BUCHANAN,ST,02,STREETS,FIELD,6,2011,,"LINESTRING (-122.43287689833578 37.800777949549335, -122.43297084604927 37.80124064395926)"
5072,7983000,LAGUNA,ST,02,STREETS,FIELD,3,2011,,"LINESTRING (-122.43123231042392 37.80098897670645, -122.43132454101544 37.80144988081234)"
5073,7984000,LAGUNA,ST,02,STREETS,FIELD,17,2011,,"LINESTRING (-122.43132454101544 37.80144988081234, -122.43151091926146 37.80238124177182)"
5075,5774000,FRANCISCO,ST,02,STREETS,FIELD,28,2010,,"LINESTRING (-122.42986862269754 37.802588275170834, -122.43151091926146 37.80238124177182)"
5076,6351000,GOUGH,ST,02,STREETS,FIELD,16,2011,,"LINESTRING (-122.42803531855861 37.801867851205444, -122.42822352630341 37.802795636835)"
5077,2788000,BAY,ST,02,STREETS,FIELD,13,2011,,"LINESTRING (-122.43005821761115 37.803522764824116, -122.43169258924512 37.8032716822932)"
5078,5773000,FRANCISCO,ST,02,STREETS,FIELD,19,2011,,"LINESTRING (-122.42822352630341 37.802795636835, -122.42986862269754 37.802588275170834)"
5079,5772000,FRANCISCO,ST,02,STREETS,FIELD,23,2011,,"LINESTRING (-122.42657842072168 37.80300297554565, -122.42822352630341 37.802795636835)"
5080,8454201,LOMBARD,ST,02,STREETS,FIELD,8,2011,,"LINESTRING (-122.42619326292261 37.80110040054674, -122.42632294624512 37.80114771298741, -122.42773268939689 37.800968855851046, -122.42783825218737 37.800891700321195)"
5081,8454101,LOMBARD,ST,02,STREETS,FIELD,13,2013,,"LINESTRING (-122.42619326292261 37.80110040054674, -122.42629855350255 37.80102327971106, -122.42770804755557 37.800844453932825, -122.42783825218737 37.800891700321195)"
5082,5769000,FRANCISCO,ST,02,STREETS,FIELD,11,2012,,"LINESTRING (-122.42163955167653 37.80350790553691, -122.42174738323293 37.803559270438576, -122.42205717189141 37.803556131578155, -122.42247258207756 37.80352034592483, -122.42328818091057 37.80341758592588)"
5083,13089002,VALLEJO,ST,03,STREETS,FIELD,0,2010,,"LINESTRING (-122.40615137232949 37.79891332296287, -122.40644286726842 37.79887728745434)"
5084,13089001,VALLEJO,ST,03,STREETS,FIELD,21,2012,,"LINESTRING (-122.4056584836769 37.798974255904774, -122.40615137232949 37.79891332296287)"
5085,19964000,SAN ANTONIO,PL,03,PRIVATE,FIELD,0,2010,,"LINESTRING (-122.40615137232949 37.79891332296287, -122.40624808148345 37.79940581340018)"
5086,8623000,MAGNOLIA,ST,02,STREETS,FIELD,13,2011,,"LINESTRING (-122.43123231042392 37.80098897670645, -122.43287689833578 37.800777949549335)"
5087,3975000,CHESTNUT,ST,02,STREETS,FIELD,25,2011,,"LINESTRING (-122.43297084604927 37.80124064395926, -122.43461556601021 37.80103158480559)"
5088,3974000,CHESTNUT,ST,02,STREETS,FIELD,28,2011,,"LINESTRING (-122.43132454101544 37.80144988081234, -122.43297084604927 37.80124064395926)"
5089,3973000,CHESTNUT,ST,02,STREETS,FIELD,11,2011,,"LINESTRING (-122.42968006517025 37.80165886092009, -122.43132454101544 37.80144988081234)"
5090,3972000,CHESTNUT,ST,02,STREETS,FIELD,15,2011,,"LINESTRING (-122.42803531855861 37.801867851205444, -122.42968006517025 37.80165886092009)"
5091,9904000,OCTAVIA,ST,02,STREETS,FIELD,15,2011,,"LINESTRING (-122.42968006517025 37.80165886092009, -122.42986862269754 37.802588275170834)"
5092,9905000,OCTAVIA,ST,02,STREETS,FIELD,11,2011,,"LINESTRING (-122.42986862269754 37.802588275170834, -122.43005821761115 37.803522764824116)"
5093,5701001,FOLSOM,ST,09,STREETS,FIELD,22,2012,,"LINESTRING (-122.4137838389537 37.7493090109125, -122.41373656225923 37.74882188863594)"
5094,6759001,HARRISON,ST,09,STREETS,FIELD,23,2012,,"LINESTRING (-122.41160605544005 37.749441173892194, -122.41155951254521 37.748954007537634)"
5095,4104002,CLAY,ST,03,STREETS,FIELD,16,2012,,"LINESTRING (-122.41858997172147 37.79270378613625, -122.41941500142057 37.79259802885308)"
5096,4642002,DE HARO,ST,10,STREETS,FIELD,5,2012,,"LINESTRING (-122.40030817421368 37.75107286978909, -122.40023056562082 37.75075798947378)"
5097,4642001,DE HARO,ST,10,STREETS,FIELD,19,2012,,"LINESTRING (-122.40038693432925 37.75172854572802, -122.40033486182018 37.75118114158096, -122.40030817421368 37.75107286978909)"
5098,19962000,FONTINELLA,TER,10,PRIVATE,FIELD,8,2012,,"LINESTRING (-122.40030817421368 37.75107286978909, -122.40070781696666 37.75104747674396)"
5099,6582101,GUERRERO,ST,08,STREETS,FIELD,9,2012,,"LINESTRING (-122.42350174514904 37.75836949024817, -122.4234485738755 37.75828806393224, -122.42338047083582 37.757575005589715)"
5100,6377000,GRAND VIEW,AVE,08,STREETS,FIELD,18,2012,,"LINESTRING (-122.4427531989607 37.75157844835659, -122.44284567140787 37.75143598030016, -122.44279591196431 37.75077805145781)"
5101,8777101,MARKET,ST,08,STREETS,FIELD,5555,2010,,"LINESTRING (-122.44274207624642 37.75256863975788, -122.44269347361244 37.75248014482963, -122.44326605118495 37.7501685468334, -122.44336047833266 37.75008754933045)"
5102,5151000,ELIZABETH,ST,08,STREETS,FIELD,45,2012,,"LINESTRING (-122.44070773012906 37.75170283641705, -122.4427531989607 37.75157844835659)"
5103,1287000,23RD,ST,08,STREETS,FIELD,37,2012,,"LINESTRING (-122.44078672663778 37.75250320415025, -122.44253791621755 37.75238491703682)"
5104,2231000,ALVARADO,ST,08,STREETS,FIELD,20,2012,,"LINESTRING (-122.44086644334011 37.753309133064164, -122.44188433111283 37.75324754821297, -122.44189961460488 37.753370047762985)"
5105,6591099,GUERRERO,ST,08,PSEUDO,FIELD,5555,2010,,"LINESTRING (-122.42223150336625 37.745583755190005, -122.4222263248253 37.745348923394154, -122.42224421152682 37.74517647197232, -122.42230422332473 37.74500265473629)"
5106,11241001,SACRAMENTO,ST,03,STREETS,FIELD,16,2013,,"LINESTRING (-122.41430648098475 37.792347556380626, -122.4148799270335 37.79227437802024)"
